No,ID_SERVICE,ID_TT43,Name_Method,Class,Group
5399,13.0073.0702,13.73,"Phẫu thuật nội soi xử trí viêm phúc mạc tiểu khung, viêm phần phụ, ứ mủ vòi trứng",Phụ Sản,Exclude
5400,13.0074.0686,13.74,"Phẫu thuật mở bụng xử trí viêm phúc mạc tiểu khung, viêm phần phụ, ứ mủ vòi trứng",Phụ Sản,Exclude
5401,13.0075.0668,13.75,Phẫu thuật khối viêm dính tiểu khung,Phụ Sản,Exclude
5402,13.0076.0689,13.76,Phẫu thuật nội soi cắt phần phụ,Phụ Sản,Exclude
5403,13.0077.0689,13.77,Phẫu thuật nội soi bóc u lạc nội mạc tử cung,Phụ Sản,Exclude
5404,13.0078.0699,13.78,Phẫu thuật nội soi treo buồng trứng,Phụ Sản,Exclude
5405,13.0079.0689,13.79,Phẫu thuật nội soi cắt u nang hoặc cắt buồng trứng trên bệnh nhân có thai,Phụ Sản,Exclude
5406,13.0080.0689,13.80,Phẫu thuật nội soi cắt u nang buồng trứng xoắn,Phụ Sản,Exclude
5407,13.0081.0689,13.81,"Phẫu thuật nội soi cắt u nang buồng trứng, nang cạnh vòi tử cung",Phụ Sản,Exclude
5408,13.0082.0689,13.82,Phẫu thuật nội soi cắt u nang buồng trứng kèm triệt sản,Phụ Sản,Exclude
5409,13.0083.0689,13.83,Phẫu thuật nội soi cắt u buồng trứng và phần phụ,Phụ Sản,Exclude
5410,13.0084.0607,13.84,Chọc nang buồng trứng đường âm đạo dưới siêu âm,Phụ Sản,Exclude
5411,13.0085.0687,13.85,Phẫu thuật nội soi cắt góc tử cung,Phụ Sản,Exclude
5412,13.0086.0680,13.86,Phẫu thuật mở bụng cắt góc tử cung,Phụ Sản,Exclude
5413,13.0087.0689,13.87,Phẫu thuật nội soi thai ngoài tử cung thể huyết tụ thành nang,Phụ Sản,Exclude
5414,13.0088.0689,13.88,Phẫu thuật nội soi thai ngoài tử cung vỡ,Phụ Sản,Exclude
5415,13.0089.0696,13.89,Phẫu thuật nội soi ổ bụng chẩn đoán + tiêm MTX tại chỗ điều trị thai ngoài tử cung,Phụ Sản,Exclude
5416,13.0090.0689,13.90,Phẫu thuật nội soi thai ngoài tử cung chưa vỡ,Phụ Sản,Exclude
5417,13.0091.0665,13.91,Phẫu thuật chửa ngoài tử cung vỡ có choáng,Phụ Sản,Exclude
5418,13.0092.0683,13.92,Phẫu thuật chửa ngoài tử cung không có choáng,Phụ Sản,Exclude
5419,13.0093.0664,13.93,Phẫu thuật chửa ngoài tử cung thể huyết tụ thành nang,Phụ Sản,Exclude
5420,13.0095.0684,13.95,"Phẫu thuật mở bụng tạo hình vòi trứng, nối lại vòi trứng",Phụ Sản,Exclude
5421,13.0096.0720,13.96,"Vi phẫu thuật tạo hình vòi trứng, nối lại vòi trứng",Phụ Sản,Exclude
5422,13.0097.0693,13.97,Phẫu thuật nội soi điều trị vô sinh (soi buồng tử cung + nội soi ổ bụng),Phụ Sản,Exclude
5423,13.0098.0709,13.98,Phẫu thuật treo bàng quang và trực tràng sau mổ sa sinh dục,Phụ Sản,Exclude
5424,13.0099.0698,13.99,Phẫu thuật nội soi sa sinh dục nữ,Phụ Sản,Exclude
5425,13.0100.0610,13.100,Đặt mảnh ghép tổng hợp điều trị sa tạng vùng chậu,Phụ Sản,Exclude
5426,13.0101.0666,13.101,Phẫu thuật Crossen,Phụ Sản,Exclude
5427,13.0102.0678,13.102,Phẫu thuật Manchester,Phụ Sản,Exclude
5428,13.0103.0677,13.103,Phẫu thuật Lefort,Phụ Sản,Exclude
5429,13.0104.0677,13.104,Phẫu thuật Labhart,Phụ Sản,Exclude
5430,13.0105.0710,13.105,Phẫu thuật treo tử cung,Phụ Sản,Exclude
5431,13.0106.0706,13.106,"Phẫu thuật tạo hình tử cung (Strassman, Jones)",Phụ Sản,Exclude
5432,13.0107.0704,13.107,Phẫu thuật tạo hình âm đạo (nội soi kết hợp đường dưới),Phụ Sản,Exclude
5433,13.0108.0705,13.108,Phẫu thuật tạo hình âm đạo do dị dạng (đường dưới),Phụ Sản,Exclude
5434,13.0109.0662,13.109,"Phẫu thuật cắt vách ngăn âm đạo, mở thông âm đạo",Phụ Sản,Exclude
5435,13.0110.0651,13.110,Phẫu thuật cắt âm vật phì đại,Phụ Sản,Exclude
5436,13.0111.0656,13.111,Phẫu thuật cắt tinh hoàn lạc chỗ,Phụ Sản,Exclude
5437,13.0112.0669,13.112,Phẫu thuật làm lại tầng sinh môn và cơ vòng do rách phức tạp,Phụ Sản,Exclude
5438,13.0113.0633,13.113,Mở bụng bóc nhân ung thư nguyên bào nuôi bảo tồn tử cung,Phụ Sản,Exclude
5439,13.0114.0590,13.114,Bóc nhân ung thư nguyên bào nuôi di căn âm đạo,Phụ Sản,Exclude
5440,13.0115.0650,13.115,"Phẫu thuật bóc khối lạc nội mạc tử cung ở tầng sinh môn, thành bụng",Phụ Sản,Exclude
5441,13.0116.0663,13.116,Phẫu thuật chấn thương tầng sinh môn,Phụ Sản,Exclude
5442,13.0117.0595,13.117,Cắt cổ tử cung trên bệnh nhân đã mổ cắt tử cung bán phần đường bụng,Phụ Sản,Exclude
5443,13.0118.0595,13.118,Cắt cổ tử cung trên bệnh nhân đã mổ cắt tử cung bán phần đường âm đạo,Phụ Sản,Exclude
5444,13.0119.0596,13.119,Cắt cổ tử cung trên bệnh nhân đã mổ cắt tử cung bán phần đường âm đạo kết hợp nội soi,Phụ Sản,Exclude
5445,13.0120.0616,13.120,Đóng rò trực tràng - âm đạo hoặc rò tiết niệu - sinh dục,Phụ Sản,Exclude
5446,13.0121.0688,13.121,Phẫu thuật nội soi buồng tử cung cắt nhân xơ tử cung dưới niêm mạc,Phụ Sản,Exclude
5447,13.0122.0688,13.122,Phẫu thuật nội soi buồng tử cung cắt Polip buồng tử cung,Phụ Sản,Exclude
5448,13.0123.0654,13.123,"Phẫu thuật cắt polip buồng tử cung (đường bụng, đường âm đạo)",Phụ Sản,Exclude
5449,13.0124.0688,13.124,Phẫu thuật nội soi buồng tử cung tách dính buồng tử cung,Phụ Sản,Exclude
5450,13.0125.0688,13.125,Phẫu thuật nội soi buồng tử cung cắt vách ngăn tử cung,Phụ Sản,Exclude
5451,13.0126.0688,13.126,Phẫu thuật nội soi buồng tử cung lấy dị vật buồng tử cung,Phụ Sản,Exclude
5452,13.0127.0637,13.127,Nội soi buồng tử cung chẩn đoán,Phụ Sản,Exclude
5453,13.0128.0636,13.128,Nội soi buồng tử cung can thiệp,Phụ Sản,Exclude
5454,13.0129.0636,13.129,Nội soi buồng tử cung + sinh thiết buồng tử cung,Phụ Sản,Exclude
5455,13.0130.0636,13.130,Nội soi buồng tử cung + nạo buồng tử cung,Phụ Sản,Exclude
5456,13.0131.0697,13.131,Phẫu thuật nội soi ổ bụng chẩn đoán các bệnh lý phụ khoa,Phụ Sản,Exclude
5457,13.0132.0685,13.132,"Phẫu thuật mở bụng thăm dò, xử trí bệnh lý phụ khoa",Phụ Sản,Exclude
5458,13.0133.0694,13.133,Phẫu thuật nội soi khâu lỗ thủng tử cung,Phụ Sản,Exclude
5459,13.0134.0667,13.134,Phẫu thuật TOT điều trị són tiểu,Phụ Sản,Exclude
5460,13.0135.0667,13.135,Phẫu thuật TVT điều trị són tiêu,Phụ Sản,Exclude
5461,13.0136.0628,13.136,"Làm lại vết mổ thành bụng (bục, tụ máu, nhiễm khuẩn...) sau phẫu thuật sản phụ khoa",Phụ Sản,Exclude
5462,13.0137.0077,13.137,"Chọc hút dịch màng bụng, màng phổi do quá kích buồng trứng",Các thủ thuật và dịch vụ Nội soi,Exclude
5463,13.0138.0718,13.138,Tiêm hóa chất tại chỗ điều trị chửa ở cổ tử cung,Phụ Sản,Exclude
5464,13.0139.0719,13.139,Tiêm nhân Chorio,Phụ Sản,Exclude
5465,13.0140.0627,13.140,Khoét chóp cổ tử cung,Phụ Sản,Exclude
5466,13.0141.0627,13.141,Cắt cụt cổ tử cung,Phụ Sản,Exclude
5467,13.0142.0717,13.142,Thủ thuật LEEP (cắt cổ tử cung bằng vòng nhiệt điện),Phụ Sản,Exclude
5468,13.0143.0655,13.143,Phẫu thuật cắt polip cổ tử cung,Phụ Sản,Exclude
5469,13.0144.0721,13.144,"Thủ thuật xoắn polip cổ tử cung, âm đạo",Phụ Sản,Exclude
5470,13.0145.0611,13.145,"Điều trị tổn thương cổ tử cung bằng đốt điện, đốt nhiệt, đốt laser, áp lạnh...",Phụ Sản,Exclude
5471,13.0146.0612,13.146,"Điều trị viêm dính tiểu khung bằng hồng ngoại, sóng ngắn",Phụ Sản,Exclude
5472,13.0147.0597,13.147,Cắt u thành âm đạo,Phụ Sản,Exclude
5473,13.0148.0630,13.148,Lấy dị vật âm đạo,Phụ Sản,Exclude
5474,13.0149.0624,13.149,Khâu rách cùng đồ âm đạo,Phụ Sản,Exclude
5475,13.0150.0724,13.150,"Làm lại thành âm đạo, tầng sinh môn",Phụ Sản,Exclude
5476,13.0151.0601,13.151,Chích áp xe tuyến Bartholin,Phụ Sản,Exclude
5477,13.0152.0589,13.152,Bóc nang tuyến Bartholin,Phụ Sản,Exclude
5478,13.0153.0603,13.153,Chích rạch màng trinh do ứ máu kinh,Phụ Sản,Exclude
5479,13.0154.0712,13.154,"Sinh thiết cổ tử cung, âm hộ, âm đạo",Phụ Sản,Exclude
5480,13.0155.0334,13.155,"Cắt, đốt sùi mào gà âm hộ, âm đạo, tầng sinh môn",Da liễu,Exclude
5481,13.0156.0639,13.156,Nong buồng tử cung đặt dụng cụ chống dính,Phụ Sản,Exclude
5482,13.0157.0619,13.157,"Hút buồng tử cung do rong kinh, rong huyết",Phụ Sản,Exclude
5483,13.0158.0634,13.158,Nạo hút thai trứng,Phụ Sản,Exclude
5484,13.0159.0609,13.159,Dẫn lưu cùng đồ Douglas,Phụ Sản,Exclude
5485,13.0160.0606,13.160,Chọc dò túi cùng Douglas,Phụ Sản,Exclude
5486,13.0162.0604,13.162,Chọc dẫn lưu dịch cổ chướng trong ung thư buồng trứng,Phụ Sản,Exclude
5487,13.0163.0602,13.163,Chích áp xe vú,Phụ Sản,Exclude
5488,13.0166.0715,13.166,Soi cổ tử cung,Phụ Sản,Exclude
5489,13.0168.0599,13.168,Cắt vú theo phương pháp Patey + vét hạch nách,Phụ Sản,Exclude
5490,13.0169.0599,13.169,Phẫu thuật cắt khối u vú ác tính + vét hạch nách,Phụ Sản,Exclude
5491,13.0170.0653,13.170,Cắt ung thư vú tiết kiệm da - tạo hình ngay,Phụ Sản,Exclude
5492,13.0172.0653,13.172,Phẫu thuật cắt một phần tuyến vú,Phụ Sản,Exclude
5493,13.0173.0714,13.173,Sinh thiết hạch gác (cửa) trong ung thư vú,Phụ Sản,Exclude
5494,13.0174.0653,13.174,Cắt u vú lành tính,Phụ Sản,Exclude
5495,13.0175.0591,13.175,Bóc nhân xơ vú,Phụ Sản,Exclude
5496,13.0176.0592,13.176,Cắt âm hộ + vét hạch bẹn hai bên,Phụ Sản,Exclude
5497,13.0177.0593,13.177,Cắt bỏ âm hộ đơn thuần,Phụ Sản,Exclude
5498,13.0178.0727,13.178,Thay máu sơ sinh,Phụ Sản,Exclude
5499,13.0182.0749,13.182,Laser điều trị bệnh lý võng mạc sơ sinh (ROP),Mắt,Exclude
5500,13.0182.0814,13.182,Laser điều trị bệnh lý võng mạc sơ sinh (ROP),Mắt,Exclude
5501,13.0183.0099,13.183,Đặt ống thông tĩnh mạch trung tâm sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5502,13.0184.0605,13.184,Chọc dò màng bụng sơ sinh,Phụ Sản,Exclude
5503,13.0185.0099,13.185,Đặt ống thông tĩnh mạch rốn sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5504,13.0187.0209,13.187,Hô hấp áp lực dương liên tục (CPAP) không xâm nhập ở trẻ sơ sinh (thở CPAP qua mũi),Các thủ thuật và dịch vụ Nội soi,Exclude
5505,13.0188.0083,13.188,Chọc dò tủy sống sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5506,13.0191.0079,13.191,"Chọc hút dịch, khí màng phổi sơ sinh",Các thủ thuật và dịch vụ Nội soi,Exclude
5507,13.0192.0103,13.192,Đặt ống thông dạ dày (hút dịch hoặc nuôi dưỡng) sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5508,13.0193.0159,13.193,Rửa dạ dày sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5509,13.0195.0094,13.195,Dẫn lưu màng phổi sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5510,13.0199.0211,13.199,Đặt sonde hậu môn sơ sinh,Các thủ thuật và dịch vụ Nội soi,Exclude
5511,13.0200.0074,13.200,"Bóp bóng Ambu, thổi ngạt sơ sinh",Các thủ thuật và dịch vụ Nội soi,Exclude
5512,13.0221.0695,13.221,Phẫu thuật nội soi lấy dụng cụ tử cung trong ổ bụng,Phụ Sản,Exclude
5513,13.0222.0631,13.222,Lấy dụng cụ tử cung trong ổ bụng qua đường rạch nhỏ,Phụ Sản,Exclude
5514,13.0223.0700,13.223,Phẫu thuật nội soi triệt sản nữ,Phụ Sản,Exclude
5515,13.0224.0631,13.224,Triệt sản nữ qua đường rạch nhỏ,Phụ Sản,Exclude
5516,13.0229.0643,13.229,Phá thai bằng thuốc cho tuổi thai đến hết 9 tuần,Phụ Sản,Exclude
5517,13.0230.0646,13.230,Phá thai to từ 13 tuần đến 22 tuần bằng phương pháp đặt túi nước,Phụ Sản,Exclude
5518,13.0231.0643,13.231,Phá thai bằng thuốc cho tuổi thai đến hết 8 tuần,Phụ Sản,Exclude
5519,13.0232.0647,13.232,Phá thai bằng thuốc cho tuổi thai từ 13 tuần đến hết tuần 22,Phụ Sản,Exclude
5520,13.0233.0642,13.233,Phá thai bằng phương pháp nong và gắp từ tuần thứ 13 đến hết tuần thứ 18,Phụ Sản,Exclude
5521,13.0235.0727,13.235,Phá thai người bệnh có sẹo mổ lấy thai cũ,Phụ Sản,Exclude
5522,13.0236.0697,13.236,Hút thai có kiểm soát bằng nội soi,Phụ Sản,Exclude
5523,13.0237.0620,13.237,Hút thai dưới siêu âm,Phụ Sản,Exclude
5524,13.0238.0648,13.238,Phá thai từ tuần thứ 6 đến hết 12 tuần bằng phương pháp hút chân không,Phụ Sản,Exclude
5525,13.0239.0645,13.239,Phá thai bằng thuốc cho tuổi thai đến hết 7 tuần,Phụ Sản,Exclude
5526,13.0240.0631,13.240,Hút thai + Triệt sản qua đường rạch nhỏ,Phụ Sản,Exclude
5527,13.0241.0644,13.241,Phá thai đến hết 7 tuần bằng phương pháp hút chân không,Phụ Sản,Exclude
5528,14.0002.0837,14.2,"Phẫu thuật giảm áp hốc mắt (phá thành hốc mắt, mở rộng lỗ thị giác...)",Mắt,Exclude
5529,14.0003.0858,14.3,"Vá vỡ xương hốc mắt (thành dưới, thành trong có hoặc không dùng sụn sườn)",Mắt,Exclude
5530,14.0005.0815,14.5,Phẫu thuật tán nhuyễn thể thủy tinh bằng siêu âm (Phaco) có hoặc không đặt IOL,Mắt,Exclude
5531,14.0008.0760,14.8,Phẫu thuật ghép giác mạc lần hai trở lên,Mắt,Exclude
5532,14.0010.0806,14.10,"Phẫu thuật glôcôm ác tính trên mắt độc nhất, gần mù",Mắt,Exclude
5533,14.0011.0814,14.11,Phẫu thuật bệnh võng mạc trẻ đẻ non,Mắt,Exclude
5534,14.0012.0853,14.12,Tháo dầu Silicon nội nhãn,Mắt,Exclude
5535,14.0013.0853,14.13,"Bơm dầu Silicon, khí bổ sung sau PT cắt DK điều trị BVM",Mắt,Exclude
5536,14.0014.0733,14.14,Cắt dịch kính có hoặc không laser nội nhãn,Mắt,Exclude
5537,14.0015.0806,14.15,"Cắt dịch kính, bóc màng trước võng mạc",Mắt,Exclude
5538,14.0016.0806,14.16,"Cắt dịch kính, khí nội nhãn điều trị lỗ hoàng điểm",Mắt,Exclude
5539,14.0017.0733,14.17,Cắt dịch kính + laser nội nhãn + lấy dị vật nội nhãn,Mắt,Exclude
5540,14.0018.0733,14.18,Cắt dịch kính lấy ấu trùng sán trong buồng dịch kính,Mắt,Exclude
5541,14.0019.0733,14.19,Cắt dịch kính điều trị viêm mủ nội nhãn,Mắt,Exclude
5542,14.0020.0733,14.20,Cắt dịch kính điều trị tổ chức hóa dịch kính,Mắt,Exclude
5543,14.0021.0733,14.21,Cắt dịch kính điều trị tồn lưu dịch kính nguyên thủy,Mắt,Exclude
5544,14.0022.0806,14.22,"Phẫu thuật bong võng mạc, cắt dịch kính có hoặc không laser nội nhãn, có hoặc không dùng dầu/khí nội nhãn",Mắt,Exclude
5545,14.0023.0803,14.23,Phẫu thuật bong võng mạc theo phương pháp kinh điển,Mắt,Exclude
5546,14.0024.0831,14.24,Tháo đai độn củng mạc,Mắt,Exclude
5547,14.0025.0735,14.25,Điều trị glôcôm bằng laser mống mắt chu biên,Mắt,Exclude
5548,14.0026.0735,14.26,Điều trị glôcôm bằng tạo hình mống mắt (Iridoplasty),Mắt,Exclude
5549,14.0027.0735,14.27,Điều trị glôcôm bằng tạo hình vùng bè (Trabeculoplasty),Mắt,Exclude
5550,14.0028.0840,14.28,Điều trị glôcôm bằng quang đông thể mi,Mắt,Exclude
5551,14.0029.0749,14.29,"Điều trị một số bệnh võng mạc bằng laser (bệnh võng mạc tiểu đường, cao huyết áp, trẻ đẻ non…)",Mắt,Exclude
5552,14.0030.0749,14.30,Laser điều trị U nguyên bào võng mạc,Mắt,Exclude
5553,14.0031.0775,14.31,Lạnh đông điều trị ung thư võng mạc,Mắt,Exclude
5554,14.0032.0787,14.32,Mở bao sau đục bằng laser,Mắt,Exclude
5555,14.0033.0748,14.33,Điều trị laser hồng ngoại,Mắt,Exclude
5556,14.0037.0763,14.37,Bóc biểu mô giác mạc (xâm nhập dưới vạt) sau phẫu thuật Lasik,Mắt,Exclude
5557,14.0042.0811,14.42,"Lấy thể thủy tinh sa, lệch trong bao phối hợp cắt dịch kính có hoặc không cố định IOL",Mắt,Exclude
5558,14.0043.0811,14.43,"Cắt thể thủy tinh, dịch kính có hoặc không cố định IOL",Mắt,Exclude
5559,14.0044.0833,14.44,Phẫu thuật lấy thể thủy tinh ngoài bao có hoặc không đặt IOL,Mắt,Exclude
5560,14.0045.0832,14.45,Phẫu thuật thể thủy tinh bằng phaco và femtosecond có hoặc không đặt IOL,Mắt,Exclude
5561,14.0046.0812,14.46,Phẫu thuật đặt thể thủy tinh nhân tạo (IOL) thì 2 (không cắt dịch kính),Mắt,Exclude
5562,14.0047.0860,14.47,"Phẫu thuật chỉnh, xoay, lấy IOL có hoặc không cắt DK",Mắt,Exclude
5563,14.0049.0733,14.49,Phẫu thuật cố định IOL thì hai + cắt dịch kính,Mắt,Exclude
5564,14.0050.0807,14.50,"Cắt màng xuất tiết diện đồng tử, cắt màng đồng tử",Mắt,Exclude
5565,14.0051.0804,14.51,Mở bao sau bằng phẫu thuật,Mắt,Exclude
5566,14.0052.0735,14.52,Cắt chỉ bằng laser,Mắt,Exclude
5567,14.0053.0760,14.53,Ghép giác mạc xuyên,Mắt,Exclude
5568,14.0054.0760,14.54,Ghép giác mạc lớp,Mắt,Exclude
5569,14.0055.0760,14.55,Ghép giác mạc có vành củng mạc,Mắt,Exclude
5570,14.0056.0760,14.56,Ghép giác mạc tự thân,Mắt,Exclude
5571,14.0057.0760,14.57,Ghép nội mô giác mạc,Mắt,Exclude
5572,14.0058.0850,14.58,Ghép củng mạc,Mắt,Exclude
5573,14.0059.0760,14.59,Ghép giác mạc nhân tạo,Mắt,Exclude
5574,14.0061.0802,14.61,Nối thông lệ mũi có hoặc không đặt ống Silicon có hoặc không áp thuốc chống chuyển hóa,Mắt,Exclude
5575,14.0062.0802,14.62,Nối thông lệ mũi nội soi,Mắt,Exclude
5576,14.0063.0862,14.63,Phẫu thuật mở rộng điểm lệ,Mắt,Exclude
5577,14.0064.0802,14.64,Phẫu thuật đặt ống Silicon lệ quản – ống lệ mũi,Mắt,Exclude
5578,14.0065.0824,14.65,"Phẫu thuật mộng có ghép (kết mạc rời tự thân, màng ối...) có hoặc không áp thuốc chống chuyển hoá",Mắt,Exclude
